left_entity_id,left_name,right_business_id,right_name,confidence,
74639,turps kitchen 2101 s 3rd st,67647,turp kitchen 2101 s 3rd st na,0.93,
75447,dollar or two 969 paoli pike,73189,dollar or two 943 paoli pike,0.93,
36546,crossing vineyards  winery 1853 wrightstown rd,53243,crossing vineyards and winery 853 wrightstown road,0.93,
22706,mr express car wash 1711 e fowler ave,18786,fowler ave car wash llc 1711 e fowler ave,0.93,
27402,daves wissahickon barber shop 5113 rochelle ave,78209,wissahickon barber shop 5113 rochelle ave 1st floor,0.93,
89883,sneaky ds 4808 county w rd 16,16234,sneaky ds 4808 county road 16,0.93,
84028,fancy nails and spa 2000 105 westtown rd unit e,75202,fancy nails  spa 2000 105 westtown rd suite e,0.93,
45144,festiva 1217 e 16th st,30102,festiva 1217 e 16th street,0.93,
41818,rose tree crossroads eyecare pc 1315 n providence rd,61028,rose tree crossroads eye care pc 1315 n providence rd,0.93,
3979,gentspa 120 w market st,34141,gentspa 120 w market street,0.93,
70481,genesis nail salon 729 walnut st,78555,y genesis 2 nail 729 walnut st,0.93,
38298,cafe nhan 1620 w passyunk ave,74815,cafe nham 1606 w passyunk ave,0.93,
43917,the valley pizza restaurant 5421 neshaminy blvd,65938,vera valley pizza restaurant 5413 neshaminy blvd,0.93,
17723,mid city tire  auto 709 washington ave,59945,mid city tire group 709 washington ave,0.93,
75210,the wharton esherick museum 1520 horseshoe trl,62364,wharton esherick museum 1520 horseshoe trail,0.93,
21875,fresh nails  spa 1150 shackelford rd,45752,fresh nail amp spa 1150 shackelford rd,0.93,
55151,nail perfection 256 w dekalb pike,79549,nail perfection 256 west dekabl pike,0.93,
61170,frankford animal clinic 4829 leiper st,68405,frankford animals cl 4829 leiper st,0.93,
1652,dentistry for life 1601 walnut st ste 1217,53827,pure dentistry 1601 walnut st ste 1217,0.93,
9957,nail imagine 73 old dublin pike unit 11,73021,nail imagine spa 73 old dublin pike ste 11,0.93,
23773,casa papel 804 n 2nd st,76623,casa papel 804 n 2nd street,0.93,
1438,casita taqueria 2706 4th st n,4734,casita taqueria 2 2701 4th st n,0.93,
43232,thread bar 247 s 10th st,80669,thread bar 247 s 10th street,0.93,
46757,florissant city diner 1060 st francois st,46488,florissant diner 1060 rue saint francois st,0.93,
47754,five star auto sales tampa 10409 n florida ave,9992,five star auto sales of tampa 11028 n florida ave,0.93,
67621,ritz med spa 125 cool springs blvd ste 280,84398,ritz med spa 125 cool springs blvd suite 130,0.93,
87367,fit4mom tampa bay 101 westshore plz,25319,tampa bay fit moms 101 westshore plaza,0.93,
34018,fine shine car wash 3695 veterans hwy,74922,moon shine car wash 3695 veterans hwy,0.93,
21063,old nelson food company 1833 john f kennedy blvd,73261,old nelson food pa six 1833 john f kennedy blvd,0.92,
66621,reckley eye care 5611 s meridian st,29523,reckley eye center 5611 s meridian st,0.92,
22453,robert m scarazzo dmd 200 north st,53580,r m scarazzo dmd pc 200 north st,0.92,
93507,peacock loop diner 6261 delmar blvd,36842,peacock loop diner 6504 delmar blvd,0.92,
20240,rose nails 2 1200 welsh rd unit l1,76772,rose nails ii 1200 welsh rd unit i1,0.92,
73855,portolese family chiropractic 490 pennbrook pkwy,64284,north wales family chiropractic 490 pennbrook pkwy,0.92,
10793,penn jersey auto 4912 new falls rd,61475,bristol penn jersey 4912 new falls rd,0.92,
47832,nubbys 11133 lindbergh business ct,50371,koho 11133 lindbergh business ct,0.92,
59261,oppt optimal performance  physical therapies 3010 east 138th ave ste 1,3890,optimal performance  physical therapies  university 3010 e 138th ave ste 1,0.92,
45570,pmc super tuners inc 174 kings dr,51316,pmc super tuners 174 kings drive,0.92,
35955,steep station 3804 w linebaugh ave ste c,8057,steep station tampa 3804 w linebaugh ave,0.92,
31906,players inn 7097 old harding rd ste b,82970,players inn 7097 old harding pike,0.92,
65557,spa essence 9193 york rd,57867,spa essence 91 york road,0.92,
76144,planet smoothie 11681 w hillsborough ave,15081,smoothies etc 11681 w hillsborough ave,0.92,
44669,salon on 4th 736 s 4th st,77785,salon on 4th 736 s 4th street,0.92,
45902,pioneer cleaners 2312 s macdill ave,9863,dash cleaners 2312 s macdill ave,0.92,
46603,spatolas pizza 1801 n broad st,73980,spatolas usa 1801 n broad st,0.92,
63978,proper saké 628 ewing ave,90754,proper sake 628 ewing avenue,0.92,
33536,raw paws pet food 5601 fortune cir s ste p,27996,raw paws pet 5601 fortune cir s suite p,0.92,
26000,salon desante 1150 baltimore pike,58524,desante  voci 1150 baltimore pike,0.92,
49146,siam lotus 931 spring garden street,70912,931 spring 931 spring garden st,0.92,
18243,spencer a haley dds 4322 harding pike ste 201,82078,spencer a haley pc 4322 harding pike suite 201,0.92,
28628,starz cafe ii 6021 state rd 54,11798,starz cafe 6021 state road 54,0.92,
35505,providence interiors 2209 bandywood dr ste c,82082,providence interiors 2209 bandywood drive,0.92,
79374,springfield nails salon 237 baltimore pike,77033,springfield nails and spa 237 a baltimore pike,0.92,
64074,ravens moon 115 e brandon blvd ste b,17799,ravens moon shop 115 e brandon blvd,0.92,
4510,pete and rons tree service 4615 n hale ave,4348,pete  rons tree service 4615 north hale ave,0.92,
83305,persia house of kababs 1441 e fletcher ave ste 123,24607,persia house kabob 1441 e fletcher ave suite 123,0.92,
34525,showmes 2795 veterans memorial pkwy,40661,tjbb 2795 veterans memorial pkwy,0.92,
28563,éclat chocolate 24 s high st,61548,eclat chocolate 24 s high street,0.92,
68333,classic touch dry cleaners 2551 drew st ste 101,4934,classic touch cleaners 2551 drew street ste 101,0.92,
58077,woodruff place 735 woodruff place east dr,31167,chamberlindunn 548 woodruff place east dr,0.92,
86066,ks european auto repair 3926 west crest ave,7404,ks euro auto repair 3926 west crest avenue,0.92,
31161,krystal vision eye care 6404 roosevelt blvd ste 1a,73328,krystal vision center 6404 roosevelt blvd ste 1a,0.92,
45143,mi lupita 511 main st,46199,mi lupita 511 main street,0.92,
50222,thai l elephant 301 bridge st,59895,elephant  dor 301 bridge st,0.92,
59873,doggie doos 8171 hwy 100,88968,doggie doos 8171 highway 100,0.92,
87467,dominos pizza 503 baltimore pike,65647,hph pizza 503 baltimore pike,0.92,
7212,avec moi 418 main st,85752,avec moi 418 main street,0.92,
13355,august moon 300 e main st,70960,tk moon 300 e main st,0.92,
71581,udipi cafe 14422 n dale mabry hwy,19791,udipi krishna 14422 n dale mabry hwy,0.92,
32307,assumption greek orthodox festival 1755 des peres rd,44055,assumption greek orthodox church 1755 des peres rd,0.92,
20136,asian grocery 11 marchwood rd,56924,marchwood 3 3 marchwood rd,0.92,
82876,juicy wings hibachi 3827 mitthoeffer rd ste h,36175,juicy wings  hibachi 3827 n mitthoefer rd,0.92,
71762,toot sweet 20 marchwood rd,56924,marchwood 3 3 marchwood rd,0.92,
1605,du bowl lanes 2711 lemay ferry rd,40431,dubowl lanes 2711 lemay ferry rd,0.92,
91663,duncan dental group 298 wissahickon ave ste 3,65746,duncan dental group 298 wissahickon avenue,0.92,
42573,e j sain jewelers 4009 hillsboro pike ste 212,85118,ej sain jewelry co 4009 hillsboro pike ste 212,0.92,
72383,the barterhouse ybor 1811 15th street tampa ste a,1731,west ybor barterhouse 1811 n 15th street ste a,0.92,
14378,sump coffee 8 city blvd ste 103,85525,sump ocn 8 city blvd ste 103,0.92,
72874,earthbound beer 2724 cherokee st,44291,earthbound brewing 2724 cherokee st,0.92,
73494,tptop salon 7934 bustleton ave,71258,tp top salon 7934 bustleton ave,0.92,
77097,the bike line 6520 cornell ave,29240,bike line 6520 cornell avenue,0.92,
79498,john lane studio 5104 centennial blvd ste b,86723,john lane salon 5104 centennial blvd ste b,0.92,
22728,anns nail salon 2847 holme ave,68116,ann nails salon 2847 holme avenue,0.92,
68150,xtreme powersports 1019 us hwy 301 s,293,xtreme powersports 1019 us highway 301,0.92,
87579,dantonio  klein jewelers 726 sansom st,53568,j  d jewelers 726 sansom st 726 sansom st,0.92,
2933,bargain thrift center 5245 germantown ave,58857,bargain thrift center 5261 germantown avenue,0.92,
56122,whiskey willies 1624 dale mabry hwy,15228,mj whiskey willys 1624 dale mabry hwy,0.92,
62533,bellevue eyecare center 7640 hwy 70 s ste 102,89666,bellevue eyecare center 7640 hwy 70 south,0.92,
55446,malani jewelers 14424 n dale mabry hwy,8572,malani noor 14424 n dale mabry hwy,0.92,
54040,taco mar 122 e gay st,68755,taco mar 122 e gay street,0.92,
80297,chocolates by michelle 8637 little rd,25492,michelles chocolates 8637 little road,0.92,
80884,hm 433 opry mills dr,90577,as bh 433 opry mills dr,0.92,
25740,tampa inn 2901 e busch blvd,3655,shiva tampa 2901 e busch blvd,0.92,
85123,claytor noone plastic surgery 135 s bryn mawr ave ste 300,53787,noone plastic surgery institute 135 s bryn mawr ave ste 300,0.92,
53870,clean eatz tampa 3838 w neptune st ste d2,17847,clean eatz elite 3838 w neptune st ste d2,0.92,
88841,marios pizza 31 marchwood rd,56924,marchwood 3 3 marchwood rd,0.92,
61288,broad ripple tavern 745 broad ripple ave,31648,broad ripple tavern 6223 carrollton ave,0.92,
35810,velo car wash 8500 henry ave,69621,velo wash 8500 henry ave st2,0.92,
41955,bria bistro 8128 hwy 100,83479,bria bistro 8128 highway 100,0.92,
87728,breakfast station 9141 little rd,9254,breakfast station 2 7335 little rd,0.92,
65576,collins and co barbershop 221 4th ave n ste 150,87655,collins and co barbershop 221 4th ave north,0.92,
48833,bocellis 33 n main st,78305,bocellis 33 n main street,0.92,
50636,matthews bicycles 7272 pendleton pike,30174,matthews bicycle mart 7272 pendleton pike,0.92,
36673,swanns pantry 39 marchwood rd,56924,marchwood 3 3 marchwood rd,0.92,
71251,mccaskill heating  air conditioning 29656 us highway 19 n,15524,wm mccaskill heating and air conditioning 29656 us 19 n 207,0.92,
17312,lakeside lounge 921 woodland st unit a,82241,921 woodland bar 921 woodland st unit a,0.92,
54070,biser euro market  grill 3225 lemay ferry,40697,euro market and grill biser 3225 lemay rd,0.92,
16802,utown 110 s 40th st,68445,u town 110 s 40th st,0.92,
57857,tea lounge 14100 us highway 19n unit 106,20183,tea lounge 14100 us highway 19 n ste 106,0.92,
24194,da vinci dental specialists 316 york rd,55870,da vi dental specialist 316 n york rd,0.92,
83948,sushi planet 624 s 3rd st,64463,mo sushi 624 s 3rd st,0.92,
49642,jm cigars 19 marchwood rd,56924,marchwood 3 3 marchwood rd,0.92,
80562,arts skillet 8255 pendleton pike,29168,skillet group 8255 pendleton pike,0.92,
8667,enterprise rentacar 217 w chelten ave ste 233,77661,240 w chelten enterprise 240 w chelten ave,0.92,
83476,suits you swimwear 2440 state rd 580 ste 4,23081,suits you sexy swimwear 2440 state road 580,0.92,
9371,alley pub 7040 hwy 70 s,80878,alley pub 7040 highway 70 s,0.92,
6661,nail trap  spa 15005 n dale mabry hwy,25311,nail trap  spa 15229 n dale mabry hwy,0.92,
29931,hengs auto repair 1801 s 5th st,74146,heng auto repair 1801 s 5th street,0.92,
11743,thoms jerky 20 marchwood rd,56924,marchwood 3 3 marchwood rd,0.92,
92048,james j gift dds ms 8001 n dale mabry hwy bldg 801,2617,james j gift dds pa 8001 n dale mabry hwy building 801,0.92,
81180,newsomes studio of photography 10012 n dale mabry hwy ste 219,22479,newsomeaposs studio of photography 10012 n dale mabry hwy,0.92,
57092,forestas country meat market 1098 w bridge st,52865,jack forestas country meat mart 1098 w bridge st,0.92,
38257,happy china 1314 tampa rd,16297,happi china 1314 tampa road,0.92,
54014,frank n giunta pa 4302 n habana ave ste 100,5863,giunta dentistry pa 4302 n habana ave ste 100,0.92,
45017,advantage mental health center 28465 us hwy 19 n ste 200,991,advantage mental health center 28465 us highway 19 n,0.92,
58940,j j gandys pies 3725 alt 19,7561,jj gandy pies 3725 alt 19 n,0.92,
67619,j c nail 3816 hampton ave,47500,jc nails 3816 hampton ave,0.92,
37522,imos pizza 5806 hampton ave,39546,j  a pizza 5806 hampton ave,0.92,
72214,grant nails  spa 1619 grant ave,63871,grant nail spa 1619 grant ave 25,0.92,
26767,neo on locust 2801 locust ave,48032,neo on locust 2801 locust st,0.92,
3374,nail art bar 6121 ridge ave,80152,venus nail bar 6121 ridge ave,0.92,
59444,florida shed  fence 6425 ulmerton rd unit a1,16162,florida shed company 6425 ulmerton rd unit a1,0.92,
48338,jets pizza 15538 old hickory blvd,84426,pizza titans 15538 old hickory blvd,0.92,
59989,jenspa 2200 49th st n,14404,jenspa 2200 49th street n,0.92,
63004,myra eyebrows 4525 lafayette rd ste j,34274,myra eyebrows 4525 lafayette road,0.92,
71384,yangtze inn 211 w state st,75368,yangtze media 211 w state st,0.92,
71391,the cake girl 14851 n dale mabry hwy,21075,the cake girl 13713 n dale mabry hwy,0.92,
52074,excel endodontics of pennsylvania 1500 walnut st ste 600,60659,excel endodontics of pennsylvania center city 1500 walnut st,0.92,
64647,allstate insurance david tapia 133 n garden ave,8301,david tapia insurance agency 133 n garden ave,0.92,
81411,coopers sports bar 100 w wyoming ave,71163,coopers bar  grill 100 w wyoming ave,0.91,
53193,central nails 1802 chestnut st,73678,central nails 1535 chestnut st,0.91,
93313,patio showcase 13655 belcher rd s,11917,patio 2000 13655 belcher rd s,0.91,
42339,hakata ramen 265 swedesford rd,61144,hakata 265 east swedesford rd,0.91,
4090,ll marketplace 3814 charlotte ave,85947,l l market place 3820 charlotte ave,0.91,
6171,stallard  associates 2425 n meridian st,27103,stallard associate 3540 n meridian st,0.91,
8532,replay guitar exchange 3944 britton plz,2219,replay music exchange 3944 britton plz,0.91,
11116,courtney campbell trail 7616 w courtney campbell cswy,19885,dgbd solutions 7616 w courtney campbell cswy unit 425,0.91,
81191,hipps and sons coins and precious metals 408 s state st,64978,hipps  sons coins  precious metals 480 s state st ste 5,0.91,
47896,the forest flower 3205 w 71st st,35497,the forest flower 3721 71st st,0.91,
54394,renee yurovsky dds 1880 john f kennedy blvd ste 1111,64427,renee yurovskyddspc 1880 john f kennedy blvd ste 1111,0.91,
10992,the liquid garage co 1306 seven springs blvd,19257,liquid garage company 1306 seven springs blvd,0.91,
79872,crestwood coin  jewelers 10021 watson rd,46578,crestwood coin and jewelry 10021 watson rd,0.91,
71041,gulfstar electric 1660 hercules ave ste i,20260,gulfstar electric 1660 hercules avenue unit i,0.91,
39979,imos pizza 12034 manchester rd,38967,sixtysix pizza 12034 manchester rd,0.91,
92836,imos pizza 133 fiedler ln,37066,m  d pizza 133 fiedler ln,0.91,
71350,pappos pizzeria  brew 3690 forest park ave,41561,forest park pizzeria 4497 forest park ave,0.91,
32657,the nail shoppe of s tampa 4229 henderson blvd,24462,the nailshoppe of south tampa 4229 henderson blvd,0.91,
3399,smith bros car wash 513 w thompson ln,90347,thompson lane car wash 513 thompson ln,0.91,
82564,harper  olive 4239 harding pike,86978,harper and olive 4233 harding pike,0.91,
64937,china spring 3608 anderson rd,89624,china spring 5 3614 anderson rd,0.91,
16352,tampero cigars 1805 n 22nd st,19871,tampero cigars corp 1805 n 22 st,0.91,
85517,tazza 510 church st,91076,tazza 510 church street,0.91,
92451,hr block 1500 john f kennedy blvd,78854,eb  l 1500 john f kennedy blvd,0.91,
24169,pizza roma 7300 bustleton ave,74878,pizza port 7300 bustleton ave,0.91,
80299,hiben eugene e md 13389 n 56th st,5849,eugene e hiben md p a 13381 n 56th st,0.91,
47974,holiga glass  mirror 17300 n us highway 41,4117,holiga glass 17300 north us highway 41,0.91,
36577,rising sun beauty outlet 501b adams ave,67040,lees rising sun beauty 501 adams ave b,0.91,
45600,verge yoga 250 w lancaster ave,63814,verge wellness 250 w lancaster ave,0.91,
94560,tata cafe 7201 germantown ave,74887,morina cafe 7201 germantown ave,0.91,
68822,j  c sunoco 12291 academy rd,71966,jc sunoco 12291 academy road,0.91,
90148,good day deli 37 s 20th st,79856,good day deli 37s 20th street,0.91,
70088,the stellar hog 5623 leona st,37991,stellar hogs 5623 leona st,0.91,
47794,don julios authentic mexican cuisine 2808 e bearss ave,13719,don julios authentic mexican 2808 east bearss avenue,0.91,
94033,ralphs muffler  brake shops 6601 e washington st,30632,ralphs muffler shop east 6601 e washington st,0.91,
85203,kaplans fine jewelry  repairs 111 w market st,60253,kaplans fine jewelry kaplan 111 w market st,0.91,
31987,flatbread  butter 497 7th ave n,15958,flatbread  butler 497 7th ave north,0.91,
38353,k d financial services inc 1700 frankford ave,58801,kd financial services 1700 frankford avenue,0.91,
40757,cafe walnut 703 walnut st,79354,cafe walnut 703 walnut street,0.91,
80004,raffis mexican tacos 801 broad ripple ave,34726,georges mexican tacos 801 broad ripple ave,0.91,
